Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.364415,1.347277,1.32667,1.31089,1.299225,1.308996,1.311426,1.306627,1.298972,1.29695,1.31208,1.327545,1.33649,1.351978,1.36477,1.388356,1.402633,1.42652,1.479073,1.442566,1.503623,1.511052,1.540115,1.447123,1.452489,1.474079,1.450156,1.477553,1.470403,1.459253,1.431163,1.395724,1.359891,1.366149,1.379937
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.920645,0.922961,0.933791,0.937319,0.940894,0.938286,0.934143,0.931676,0.92277,0.923906,0.907505,0.922895,0.899797,0.888119,0.878053,0.881939,0.86003,0.867981,0.854424,0.843756,0.842336,0.831374,0.813648,0.797081,0.798797,0.798599,0.776931,0.775009,0.765403,0.738332,0.728799,0.72035,0.700477,0.735286,0.733163
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.6485598169668E-06,1.35796559276146E-05,0.000154721815065515,0.00128033825774836,0.018628924917713,0.117808754496305,0.146255251990488,0.157064406206468,0.153819797393634,0.154952864267705,0.170449755480745,0.170888700613844,0.175365440908154,0.183941854851719,0.195697610890413,0.217685705440139,0.235097699745477,0.276008850590382,0.346534668793055,0.279319501983064,0.314125345836633,0.383509784936905,0.368202768426652,0.357812484388613,0.352385193609108,0.373831913649521,0.426016726419135,0.498603373765945,0.52723491191864,0.48993256688118,0.474218666553497,0.457138150930405,0.58575550944154,0.512698866491917,0.49354478660225
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.981485752973289,0.973650794858364,0.989136386182291,0.958001360782371,0.95845316545436,0.9463031040967,0.938436469967926,0.940311294131645,0.958214225856385,0.991622397038769,0.978604860448625,0.960434796892827,0.983193791460772,0.97529313483918,0.961102963677675,0.979000300676874,0.95757817972462,0.959803694055994,0.955678288159938,0.93997623439556,0.925044271527521,0.89856344461441,0.919978032159248,0.912468042625818,0.918396825378532,0.955871813530898,0.94831266986888,0.929797828197479,0.926608264446259,0.931452453136444,0.962290525436401,0.977568686008453,0.950144879891233,0.978041843894116,0.957704490977285
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.130577155877764,0.123927999045093,0.116886382871375,0.110725073449837,0.116358060537465,0.115211515654941,0.113362754399966,0.112479326886236,0.103379352604903,0.104644734456692,0.116982617168616,0.11055809699288,0.112583396911965,0.119901247228892,0.129594776266628,0.142913587187074,0.150897208039107,0.15931021545079,0.174062292514889,0.150516384870217,0.166564576199394,0.178678497672081,0.175286383568788,0.180218320384915,0.183168477622234,0.18578421233034,0.188678214863324,0.185696244239807,0.190370857715607,0.181090995669365,0.171287223696709,0.185745358467102,0.185754734977069,0.171620725443416,0.166560122951055
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5555757063763,13.4700478773285,13.5099932522065,13.21770129093,13.4546602234202,14.1199363687272,14.4532407758534,14.7481729192517,15.2750071834195,15.6313618613601,15.8119501250931,15.9680521186323,16.3358096112918,16.9512003058494,17.2603901698463,17.5032087651317,17.9772956304887,18.6357622212246,19.7207515381626,20.9256676358937,22.1515314628396,23.4095554351807,23.7354995191658,24.8574730785962,25.6504046099574,27.0466120505002,28.1895707253508,29.3513450622559,29.397891998291,29.595682144165,28.7098007202148,28.296688079834,27.747165220022,28.6306777887606,29.8787873077242
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.67523330223029,1.69327636820553,1.69068608733204,1.73734275328512,1.73861246694956,1.72021187644699,1.73216614688224,1.71841516069651,1.84721305219488,1.90218996352816,1.83545051341315,1.83551692595992,1.82383842085426,1.80848494157061,1.86376771043544,1.92759960560735,1.94653331147523,2.05840629564235,2.05598745685841,2.00599635270957,2.05769932394891,2.01888704299927,2.12232563534746,2.1447779998279,2.17185445575247,2.12912761290443,2.11681498966242,2.20044374465942,2.16222667694092,2.1943838596344,2.31882476806641,2.38420343399048,2.19769886285767,2.16259012063849,2.13877200243175
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.14013304784618E-09,1.656475497005E-08,1.83136982423128E-07,2.07290029832619E-06,4.15197988434674E-05,0.000309681895814742,0.000467467219201903,0.000788802997020967,0.00137739182031538,0.00566077318599999,0.015791944543039,0.027727659208474,0.0395608683100416,0.0506992845547958,0.0605667172673085,0.0698668876291741,0.0750618267142582,0.0824894594753935,0.0980983208934617,0.106523893944388,0.117179961143461,0.196053221821785,0.320005868272162,0.373530841732445,0.447961900499018,0.524063800819057,0.562285911430173,0.607136130332947,0.647122502326965,0.641350507736206,0.641749382019043,0.688632726669312,0.738484639257185,0.770194142278922,0.817945059163395
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.913792,0.909327,0.919512,0.934089,0.933713,0.925701,0.927935,0.927651,0.935605,0.931348,0.9,0.892366,0.8733,0.876064,0.888301,0.891788,0.874274,0.878774,0.86694,0.850135,0.836717,0.831911,0.822137,0.806166,0.800214,0.799784,0.781011,0.775634,0.766407,0.735832,0.716165,0.719916,0.708092,0.732409,0.716744
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.33709267287379,1.26273377789813,1.27693015300944,1.27069145365295,1.27676940458948,1.31666615167217,1.32845944555242,1.28614910174598,1.30291622325276,1.26340375202843,1.2530946767212,1.20198791390531,1.19182263825252,1.12089002478874,1.11492965456444,1.11352954071879,1.11502724565083,1.12697393115498,1.14521665521037,1.11013101984652,1.12053858404984,1.15122830867767,1.23238351604957,1.25077793313604,1.29150204825605,1.29049548931782,1.30670152863667,1.3314516544342,1.26605069637299,1.17554986476898,1.08695876598358,1.04862034320831,1.05016077480913,1.08154647996583,1.07081642735075
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117.74877731754,114.758763430954,115.596103498602,115.605133665679,151.110932377679,170.356019881714,178.848711633002,182.264940496724,189.668700459422,202.999943224936,207.120597966382,206.550586507507,210.618829477178,212.864735098358,208.886049529411,211.231836668248,209.204185561804,204.480497242959,213.523113136105,217.603804392393,216.884872154261,220.433578491211,233.186138874214,229.86160117805,222.692274402436,217.456302674407,210.711777650076,212.266235351563,215.738403320313,210.404876708984,212.435317993164,211.106674194336,205.213696575923,204.792221589972,203.098489252852
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.873403381180088,0.899160471142057,0.903864032849783,0.928815613927464,0.927218433818121,0.946124631545797,1.20194645884235,1.22911615131554,1.24877840756172,1.26474971669141,1.18434273972749,1.14240338744553,1.22144545376604,1.23163181812003,1.25565604820606,1.2998131644747,1.32873082855801,1.37873985657192,1.42178482540784,1.42781583984097,1.44221788984762,1.39679682254791,1.44923890256807,1.42204865225408,1.40246737743196,1.38070297151496,1.35237412323767,1.31113624572754,1.3166686296463,1.2727233171463,1.25638365745544,1.22146320343018,1.15665923980235,1.15941297869909,1.14971520694886
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.66474521058259,5.96937325132629,6.35716712793339,6.73865344735737,7.41202638431433,7.86124126633244,8.34619571063735,9.26368137982927,10.140582957832,10.6160555957346,11.1439248591495,11.4802141495745,11.8884435722084,12.0808040966779,12.2757167526715,12.6737069644574,13.1029454491101,13.3554024690953,13.8375216104444,14.3611306417826,15.3701847838193,16.3968048095703,17.1400516003125,18.1194232386187,18.6523909843043,18.5540349498169,18.7895935012333,19.1576099395752,19.4274578094482,19.5122108459473,18.9579467773438,19.6103916168213,19.3660841477241,19.5166039945984,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.948284831359512,1.07952365641143,1.19478478538032,1.2436501651183,1.31448103139425,1.43461115494356,1.57196315030095,1.63347588801744,1.7292202318726,1.74621091922971,1.7962451928363,1.78954172951744,1.81186408912323,1.88925510495561,1.98637022809234,2.04040062898213,2.24981384640698,2.35197938154155,2.5470680293951,2.47019598222185,2.65475475403054,2.98091197013855,3.03348120528034,3.00953763550479,2.98222152129765,2.89461967008556,2.77929957475478,2.68458724021912,2.70201420783997,2.63906097412109,2.58266496658325,2.473956823349,2.36914908245468,2.29118425367037,2.37235000544932
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000236623504393275,0.0003398282635828,0.00485768740729078,0.362762501854727,0.529636370703689,0.588182322814325,0.587078337551053,0.641471583484926,0.618866408623595,0.661693799854006,0.685165370134682,0.70428997609414,0.715734742165095,0.716711938670941,0.714358434665233,0.723432244831761,0.718465590839595,0.730914353524133,0.752856222693021,0.735218674042664,0.73237382079578,0.718160661203338,0.705940387873167,0.686154590173992,0.68720554769115,0.693907595342531,0.675581106980925,0.680674681647991,0.674451546059011,0.651087172116888,0.642981245848025,0.659693077011392,0.674056662905854,0.696200478751354,0.736922084804526
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.865828972424334,0.880869732752272,0.91842361180752,1.0143690640954,1.08715407463831,1.14101952906414,1.30104377738855,1.34281758810489,1.46024862148215,1.6448419300478,1.8363353558758,1.94518711813848,1.93816472374425,1.962583571305,2.10381479870543,2.35545658038245,2.45575156786663,2.53513044694351,2.72032855131848,3.11214607312674,3.31109057537732,3.65465807914734,3.95658512784439,4.11087054651643,4.26111911097054,4.39801690629992,4.53364620382533,4.68247842788696,4.78663778305054,4.83345651626587,4.73711633682251,4.81988048553467,5.15678316496317,5.06422904319066,5.08218196380313
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.15782219430909E-05,5.78652431001848E-05,0.000604804339705466,0.0123840650914884,0.283749422450889,0.539108158157798,0.627126072175384,0.664143975878935,0.689104221274963,0.733919243539917,0.757895423928933,0.802170641878033,0.867290572535915,0.970343048319856,1.01818475110308,1.06059390834922,1.09856354069215,1.13845673008303,1.21498747295577,1.29585280195023,1.38813702344533,1.4732164144516,1.60913586532018,1.70855542893458,1.82485052496386,2.00586931129873,2.15597159643949,2.2096791267395,2.19759154319763,2.21644520759583,2.26491117477417,2.37927412986755,2.41127335896254,2.44760850115975,2.48731718948001
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0275467634201,1.08888118250332,1.07673377210841,1.06438324097038,1.07150204918829,1.05583141549163,1.02022969722748,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.61085117111956,0.569400423510275,0.545601880913084,0.52155096010406,0.498357639503071,0.532084027265846,0.517473594329961,0.512241123164907,0.435687224234428,0.474312064923751,0.474829327023581,0.44127956515593,0.433938756733021,0.452388589239716,0.513416282785629,0.599876338248104,0.639799772148834,0.652181179816509,0.742362440944956,0.57741689391608,0.598894488377475,0.70520681142807,0.672622863568453,0.661425097248016,0.639973852632925,0.671476413971766,0.649816136215978,0.627636611461639,0.641614973545074,0.598504781723022,0.530513346195221,0.532498598098755,0.617532002829889,0.51950238308766,0.492817644064286
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000690223894813547,0.00218011495984856,0.00340148316180124,0.00502033842963497,0.00848911445392395,0.01961249300302,0.0381995577212729,0.398257200575075,0.518748850689004,0.525165805325827,0.535964224357078,0.555795515499076,0.558288938407882,0.559796817930998,0.580230188599079,0.596499735424165,0.618229536454064,0.656282691717059,0.677679479120589,0.693218846256687,0.677054362620343,0.701073911426713,0.692816326651179,0.680006207571071,0.661229594853692,0.678519518496315,0.666678244463324,0.67628963558921,0.680114077877273,0.675818833911576,0.675200572333793,0.692624153282902,0.727077848815344,0.766067038163878,0.766165024677721
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162.603597669412,151.04382620033,148.013767553288,142.50188851835,159.947489394591,167.268153004887,164.83370856135,164.561080298783,175.653639274943,203.324021020069,197.190476067764,200.487914951826,203.455120920158,202.478318508291,197.354818299762,198.510469974711,191.295449976076,190.891457549247,204.437810980203,208.072223138814,213.343820808675,223.115814208984,237.592242168192,228.405864984516,227.32319645766,220.230356318142,209.026483556174,201.595275878906,208.284194946289,200.763061523438,199.51708984375,199.724746704102,195.088349982554,192.015265274581,205.610818525697
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.203365103694,71.6932873722143,73.8823168012208,77.7596075218602,81.1881094238458,92.3258119819352,103.769980424988,135.060118513102,148.852352607221,168.724327411365,186.730420916271,207.667105764729,206.591213499844,226.792483239502,249.887296140753,287.941751848307,287.276475849029,302.861064647322,368.924537613226,403.75638409843,434.64078982189,461.509124755859,523.127232295531,531.306915880677,534.965252683798,553.845954285664,564.395746237552,626.167602539063,605.947692871094,582.1962890625,595.613830566406,609.599182128906,654.665841080933,751.938170324918,875.87514263987
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.1968403180882,56.9636259248899,53.4021346716311,77.9115144893843,54.0291772700018,52.1010045410195,54.1148999411796,52.7531816462254,51.991619977579,55.1685733435526,53.2987183426133,54.812244047073,53.7774622254563,55.3314870913057,50.4704013631579,48.0576896036683,48.783066194468,48.1447714098218,48.9883991413038,49.6397376083088,49.3646654927593,49.6954612731934,51.0533171999662,51.6779810862798,51.5741783033941,50.1083685967126,48.9434198790022,47.9817543029785,50.6804847717285,49.9072380065918,49.9931755065918,48.1704940795898,47.8169406118043,47.6602927336397,47.2731098785268
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.2412829344951,146.961781259686,252.058867001375,510.665655328265,799.810277399066,846.088688808259,856.073652176554,892.097762528257,973.557428337127,972.08342994547,909.837301633011,946.728408991513,950.821724718177,962.927004288247,1008.06569574868,1055.77596873484,1093.80879876458,1156.54528254011,1268.44459206169,1270.13840083813,1333.5066288083,1371.2353515625,1342.42968410045,1351.39792921377,1403.65131683703,1419.62490608612,1431.95643542498,1464.89099121094,1468.92175292969,1468.90258789063,1433.76916503906,1426.95983886719,1378.46746878319,1344.12787619773,1343.28353426878
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164.477217346312,164.774572882084,159.044894401429,217.196861752905,233.111069055763,239.723563312097,236.38020516083,246.696088714688,246.554605567213,240.391987336639,238.667458223055,239.175523230151,242.049987156203,241.999190720104,235.990752097208,231.921682641147,230.157447627419,225.185978484592,231.844405989355,238.726535137223,237.483317186314,238.707077026367,241.808186611456,240.315622778342,237.978546205408,239.178321644092,235.558761961864,230.585388183594,223.165771484375,214.872512817383,205.106994628906,193.458953857422,192.920043327362,192.872419782428,198.536346180777
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.241556,1.23759,1.227694,1.214689,1.206599,1.208429,1.20741,1.200565,1.185044,1.19081,1.227599,1.220464,1.229333,1.225714,1.232662,1.213644,1.205365,1.212099,1.23439,1.202244,1.22182,1.239904,1.244607,1.224,1.230358,1.248004,1.207045,1.212304,1.206524,1.21786,1.201689,1.163492,1.151671,1.13542,1.135486
